PuzzleId	FEN	Moves	Rating	correct_answer	timed_out	time_elapsed
RZYM3	r5k1/pp1n1pp1/2p2np1/q2p4/3P2P1/1PQ2N1P/P1PB1P2/4R1K1 b - - 0 21	a5a2 e1a1 f6e4 a1a2 e4c3 d2c3	1490			
uhqS6	r3k2r/1p2p2p/p1np1pp1/4n2q/P3P1bP/2BB2P1/1PPQ1P1N/R4RK1 w kq - 1 16	h2g4 e5f3 g1g2 f3d2 g4f6 e7f6	1496			
PQFsU	1r1r2k1/pbQ2pp1/7p/2p5/4N3/P5NP/1P3qPK/6R1 b - - 1 25	d8c8 c7c8 b7c8 e4f2	1516			
Osm4I	4k3/8/p1b3pp/1pPnBp2/1P2p1PK/PB5P/5P2/8 b - - 0 41	f5f4 b3d5 c6d5 e5f4 g6g5 f4g5 h6g5 h4g5	1486			
NVAUg	r1bqk1nr/ppp2ppp/2np4/2b5/8/2BBP3/PPP2PPP/RN1QK1NR b KQkq - 1 6	c8e6 c3g7 d8g5 g7h8 g5g2 d1f3	1524			
C9LD7	6k1/1p5R/3B2P1/8/7P/p2n4/5r2/6K1 w - - 2 32	d6e5 d3e5	1519			
2qyZP	8/p1pQ2bk/1q1n2pp/4p3/4Nr2/2P4P/PPB3P1/4R2K w - - 9 31	e4g3 b6f2 e1e2 f2g3	1475			
uwtOP	r1b2k1r/pp3pq1/1bp2N1p/3pP3/3P1R2/3Q2P1/P6P/R5K1 b - - 0 24	c8e6 d3a3 c6c5 d4c5 g7g6 c5b6	1464			
8M8eC	8/1p4p1/7p/1P3p1k/P5nP/5qP1/2Q2P2/6K1 b - - 0 39	f5f4 c2f5 g7g5 f5f7	1491			
Iy8e9	r3r3/1p1R4/1pp1kbp1/5N1p/4PP1P/P1P3P1/1P3K2/3R4 b - - 2 26	g6f5 d1d6	1495			
0vzoY	6k1/ppbq2pp/4b3/2Q5/5P2/1NP5/PB2PP1P/6K1 w - - 5 30	b2a3 d7d1 g1g2 e6d5 f2f3 d1e2	1505			
AH0yd	2r2rk1/5pp1/p3pn1p/1pb3q1/4B3/P1B1PP1P/1P3P2/2RQR2K w - - 5 23	f3f4 f6e4 f4g5 e4f2 h1g2 f2d1	1480			
RhLln	3r2rk/p4Q2/1p3p2/6p1/3BP3/2P2q2/PP3PRP/7K b - - 4 31	g8f8 d4f6 f3f6 f7h5 h8g7 g2g5 f6g5 h5g5	1515			
doGgP	r2qk2r/ppp4p/2npN1p1/2b1p2Q/3n4/2NP4/PPP2PPP/R1B2RK1 w kq - 0 12	h5h6 d4e6	1462			
UwBa8	8/4kp1p/P5p1/1K2P3/2p2P2/7P/1pr5/1R6 b - - 1 36	c4c3 a6a7 c2c1 a7a8q	1485			
ROLVT	r1bq1rk1/pp1n1pp1/3bp2p/3p3n/2PP4/3BBNN1/PPQ2PPP/R4RK1 b - - 1 13	d5c4 d3h7 g8h8 g3h5	1479			
9Wd7h	5nk1/1p4p1/2p4p/p1qp2r1/8/1PNB3Q/P5P1/1K3R2 b - - 0 28	c5c3 d3h7 g8h7 h3c3	1524			
FDCsx	2kr3r/ppp1qpp1/2n5/6Bp/3P2n1/N1P2B2/PPQ2PPK/R4R2 w - - 1 14	f3g4 h5g4 h2g1 e7g5	1494			
sSgkD	r4r1k/ppp2Bpp/8/4NQ2/5P2/8/PP1q2PP/n4RK1 b - - 0 17	a1c2 e5g6 h7g6 f5h3	1472			
JE07f	r1b1k2r/ppp2ppp/2n2n2/2b3q1/2P1p2N/6P1/PP1PBP1P/RNBQ1RK1 b kq - 0 10	c8h3 d2d4 g5c1 d1c1	1538			
5gp9P	1q5k/p4R2/6pp/2p5/2B2n2/P2PQ2P/4nPP1/7K w - - 1 35	e3e7 b8b1 h1h2 b1g1	1538			
LKePO	r7/8/6k1/7p/3K1P2/P1R5/P7/8 w - - 1 42	d4c4 a8c8 c4b4 c8c3 b4c3 h5h4	1529			
CljBq	2r4k/6pp/R4p2/8/3P4/2qQ2P1/5P1P/5K2 w - - 0 34	d3f5 c3c4 f1g2 c4a6	1533			
8mTF3	rn1q2rk/3b1p1p/4pPp1/1p6/p2P1R1Q/1B5P/P1P3P1/R1B3K1 b - - 2 20	a4b3 h4h7 h8h7 f4h4	1495			
DJiIa	2k5/pp2q3/6b1/3Ppp1p/Q1B4P/2P5/P4KP1/8 w - - 0 30	a4a7 e7h4 f2g1 h4c4	1468			
OXMkz	r2q1rk1/pQp2p1p/6p1/5p2/3n4/7P/PP4P1/RNB2RK1 w - - 0 16	b1a3 d4e2 g1h2 d8d6 c1f4 e2f4	1546			
6oKc5	8/p2qnQpk/1p1r3p/3P4/7B/5P1P/P5P1/3R2K1 b - - 2 31	d6d5 d1d5 d7d5 f7e7	1494			
Kmjyt	1q3r1k/6p1/1bRPQ1p1/p3p3/Pr6/7P/6PK/R7 b - - 2 34	f8f6 c6c8 b8c8 e6c8	1519			
0SAJf	4r1k1/p2q1p2/1pp2P1p/3p4/3P4/1PPR1Pn1/P2Q2B1/6K1 b - - 0 35	d7e6 d2h6 e6e1 g1h2	1546			
CyQr1	r2q1rk1/5ppp/2n1p3/1p1pP3/1Pp2B2/2P1PP1P/B1Q3P1/R4K2 b - - 2 24	a8a3 a2b1 g7g6 a1a3	1487			
udqwQ	3q2k1/1p4pp/4pr1n/3pN3/1B1P2Pb/1P3P1P/P2Q4/2R3K1 w - - 1 25	g4g5 h4g5 d2g5 f6g6	1467			
lodJt	2k1r3/ppp2Qp1/7p/8/1q2r3/8/P5PP/3R1R1K b - - 1 22	e4e1 f7d7 c8b8 d7d8 e8d8 d1d8	1490			
2Gw9o	rnb1k2r/pp2bppp/8/1Np2q2/8/8/PP1PQ1PP/R1B1K1NR b KQkq - 1 10	b8a6 b5d6 e8f8 d6f5	1468			
UZv4d	5rk1/pb4pp/1p2p3/2p1P2q/2P2Q2/1PB2PP1/P3P3/2R3K1 w - - 1 26	f4e3 b7f3 e2f3 f8f3	1527			
yuGFm	3r4/p3k1p1/1pp1p2p/8/8/P7/1P3QPP/3qR2K b - - 2 33	d8f8 f2f8 e7f8 e1d1	1509			
cvYuw	r6r/5R2/p5p1/3p4/4p1k1/1Bn5/P1P2P2/2K1R3 b - - 0 33	h8f8 e1g1 g4h5 f7h7	1495			
9f9wA	r5k1/5p1p/2Q3p1/8/4p3/3qP3/p4PPP/4RNK1 b - - 0 27	a2a1q e1a1 a8a1 c6e8 g8g7 e8e5	1459			
1a9Ly	2r2rk1/pbqnppbp/Bpp2np1/8/3P4/1PN1PN2/PB2QPPP/2R2RK1 w - - 6 13	c3b5 b7a6 b5c7 a6e2	1490			
rmjpm	6rk/ppp2prp/1b1p1p1q/1B1PpP2/4N3/2P2QPn/PP3P1P/R2R3K w - - 9 20	b5f1 h3f2 e4f2 g7g3 f3g3 g8g3	1542			
6bXfQ	8/8/8/qpk5/2p4P/p4RP1/R5K1/8 b - - 3 60	b5b4 f3f5 c5b6 f5a5 b6a5 h4h5 b4b3 a2a3	1464			
mtLQN	1r4k1/p3qpbp/1pR1p1p1/1P1p4/P3nP2/1P1QBB2/6PP/6K1 b - - 0 24	e7d7 f3e4 d7e7 e4f3	1489			
4QmS3	5rk1/2p2ppb/5q1p/5P2/2R1P3/P6P/6P1/4QRK1 w - - 0 29	c4c7 f6b6 g1h2 b6c7	1538			
zaNfM	r3k2r/1b1p1ppp/3Npn2/q3n3/4P3/P1P1B1P1/2P2PBP/3Q1RK1 b kq - 2 15	e8e7 d6b7 a5c7 e3c5	1467			
mydxW	r4rk1/2p2pp1/p1pp2qp/4p3/4P1b1/P1PPRN1P/2P2PP1/R2Q2K1 b - - 0 14	g4h3 f3h4 g6g4 e3h3 g4d1 a1d1	1478			
zJvEL	1rBQ4/2R2ppk/1r3n1p/p2p4/3q4/1P3PP1/P6P/4R2K b - - 3 26	d4f2 c8f5 g7g6 c7f7	1467			
7Swuf	3q1r2/pp3pk1/1n1p1ppp/3P1b2/3N4/P6P/1Pr1BPP1/1R1Q1RK1 b - - 1 18	c2e2 d4f5 g6f5 d1e2	1542			
lvnLN	2bqr3/2p2ppk/1p3n1p/4Q3/1b2P3/1BN2P2/1BP3PP/R5K1 w - - 1 20	e5b5 d8d4 g1h1 b4c3 b2c3 d4c3	1494			
SmNJn	2r3k1/pb1q1ppp/4p3/1P1pB3/P6n/5B1P/5PP1/3Q1RK1 w - - 0 24	e5g7 h4f3 d1f3 g8g7	1512			
6Co0o	5rk1/p1pR1ppp/3b4/3B4/8/8/P1r2P1P/1R4K1 b - - 2 20	f8e8 d5f7 g8f8 f7e8 f8e8 d7g7	1495			
vZV3a	2n5/1p6/p3K1kP/P5P1/2P5/8/8/8 b - - 4 56	b7b6 a5b6 c8b6 c4c5	1484			
ljvPZ	2kr3r/ppp2pp1/3b4/nP1p3p/P2P2q1/B1P2N2/3N1P2/R2QRK2 b - - 4 17	d6a3 a1a3 g4h3 f1g1	1477			
yt3i7	8/3n4/4k1r1/p1p1pNrp/Pp1pP3/1P1P1R1K/2P5/5R2 b - - 3 39	g5g2 f5h4 g2g5 h4g6	1454			
QFhCd	6k1/6pp/p3Rp2/1pBr1P2/1P6/2r5/6P1/5K2 b - - 1 39	c3c2 e6e8 g8f7 e8f8	1539			
fBAz9	8/4p1k1/2p1p1p1/1pP1P1N1/pP3nP1/P7/2K5/8 b - b3 0 41	g7h6 g5f7 h6g7 f7d8	1472			
giDIS	2R5/pp3pp1/2n3k1/3r2p1/3p4/1P3N1P/P4PP1/4K3 b - - 3 32	d5d7 c8c6 b7c6 f3e5 g6f5 e5d7	1488			
D1EeZ	r1b1k2r/pp1pppbp/2n2np1/2P5/5B2/1B2P3/PqPNNPPP/R2QK2R b KQkq - 3 8	e8g8 d2c4 b2a1 d1a1	1505			
xeHF2	r3kb1r/p4pp1/2p2n1p/n4q2/4p3/2N2B1P/PPPP1P1P/R1BQK2R w KQkq - 2 13	d1e2 f5f3 e2f3 e4f3	1481			
x4vjA	4rrk1/2pq1p2/1b4p1/p2pP1NR/P1pP4/6Q1/1PP2PPP/R5K1 b - - 1 20	g6h5 g5e6 g8h7 g3g7	1519			
pRiqI	r1bqr1k1/pp3p1p/6pB/2p5/3p4/2nB1Q2/P1P2PPP/R4RK1 b - - 1 16	d8d5 f3f6 c3e2 d3e2	1531			
hEsFs	2b4R/2r2kpp/p7/5p2/4pN2/BPn2P2/P5PP/K7 b - - 2 29	g7g5 h8h7 f7e8 h7c7	1528			
xmZ10	r4rk1/3b2pp/p4p2/2bpp3/P7/1NN3R1/1PP2PPP/3R2K1 b - - 1 19	c5b4 c3d5 d7a4 d5b4	1472			
jUjwH	r1bqr1k1/1p3Rp1/p1p3Qp/2P5/1P1p4/P1p3P1/2R3PP/7K b - - 1 23	d8g5 f7g7 g8h8 g7h7	1491			
hoiHZ	8/3k1n2/3P4/1B2P1p1/6P1/b2NKP2/8/3b4 b - - 2 40	d7e6 b5c4 e6d7 c4f7	1473			
pJkTw	r3qrk1/2B1b1pp/p3Qnb1/3p4/3P4/1B6/PP3PPP/2R1R1K1 b - - 0 18	g8h8 e6e7 e8e7 e1e7	1484			
4TTw3	8/p3p3/3k4/2p1PK2/1p6/1PP5/P7/8 b - - 0 38	d6d5 c3c4 d5d4 f5e6	1493			
1tHGk	4r3/6pp/R7/3r3k/6R1/5K2/6PP/8 w - - 4 39	g4g7 d5f5 f3g3 e8e3	1513			
S8cAi	2r1r1k1/1p2qpp1/p2Ppn1p/8/8/1P3N2/P3QPPP/3R1RK1 b - - 0 22	e7d7 f3e5 d7b5 e2b5 a6b5 d6d7	1475			
kwKFK	r3r1k1/4Bppp/p1p3q1/3p4/4b3/PBP2Q1P/2P2PP1/R3R1K1 w - - 7 21	e1e4 d5e4 f3f7 g6f7 b3f7 g8f7	1522			
nd1OX	r7/p1QB1pkp/2R1p1p1/3p4/3Pb3/4P2P/q4PPK/8 w - - 4 27	d7e6 a2f2 c7f7 f2f7	1542			
sYJVV	r2q1rk1/1b3pp1/p1n1pn1p/1p1pb1BN/3P4/2PB4/PP3PPP/R2QK2R w KQ - 0 14	h5f6 e5f6 g5f6 d8f6	1547			
mghxX	k2r4/pp2bpR1/2p4Q/5q2/7P/P7/1PP3B1/1K6 w - - 1 26	h6h7 d8d1 b1a2 f5e6	1538			
kMu0i	6r1/ppp5/4k3/1P1n3p/4ppr1/7K/P1PB1PN1/3R2R1 w - - 0 27	h3h2 f4f3 g2f4 d5f4 g1g4 g8g4	1537			
pdoPk	4rr1k/p1Q3p1/3p2qp/8/3P4/PnP2RB1/5PPP/4R1K1 w - - 1 25	e1e8 g6b1 e8e1 b1e1	1545			
bAEXQ	r3r1k1/ppq2p1p/6p1/2BBn3/6b1/2P1Q3/Pb2NPPP/1R3RK1 w - - 7 20	e3d4 g4e2 b1b2 e2f1	1524			
ctwZ4	2b1kb1r/pr2pppp/1q1p1n2/BN1Pn3/4P3/1B3P2/1PP1Q1PP/R4R1K b k - 6 18	b6b5 b3a4 c8d7 a4b5	1521			
6pNc7	2r5/3q2kp/4p1p1/p2n1p2/8/P1N2Q1P/5PP1/3R2K1 b - - 1 33	c8c3 f3c3 d5c3 d1d7	1514			
KUBGG	2r1r1k1/pp2qpb1/6p1/2NRn2p/4P3/1P3PB1/2Q3PP/2R4K b - - 12 25	e5d7 d5d7 e7d7 c5d7 c8c2 c1c2	1480			
t7LY3	1r4k1/2p1b2p/P2p2p1/1P1Pp3/2P1b3/1N2q2P/6PN/3Q1R1K w - - 3 31	h2g4 e3h3 h1g1 h3g2	1459			
IJcdi	7k/1p4p1/2p4p/8/7P/1P1qQKP1/P7/8 b - - 4 37	d3b1 e3e8 h8h7 e8e4 b1e4 f3e4	1540			
hccQP	2r1r3/pp4k1/1q2pp1p/3n2p1/1P1P3P/P4RQ1/5PP1/1B1R2K1 b - - 0 31	d5c3 f3c3 c8c3 g3c3	1500			
aIJHg	8/1pk3r1/3b4/1R6/2P4p/4BP1P/PP5r/R4K2 w - - 1 32	b5g5 g7g5 e3g5 h2h1 f1e2 h1a1	1539			
Ud851	r2qkb1r/1p2nppp/p2n4/3Q1p2/5B2/1P5P/P1P1BPP1/RN2R1K1 b kq - 0 14	e7d5 e2b5	1535			
M99Wr	r1b1k2r/1pp2pp1/p1n2n2/5qBp/1bNppQ2/3P2P1/PPP1PPBP/R3NRK1 w kq - 4 14	g2e4 f6e4 f4f5 c8f5	1462			
JQjVP	r2r2k1/pp3pp1/3Np2p/3qP3/n2P4/8/4QPPP/1RR3K1 w - - 4 28	b1b7 d8d6 e5d6 d5b7	1497			
RAnnm	r7/2p3k1/p1np3p/1p2pr1q/3PQn2/N1P5/PP3PPN/3R1RK1 w - - 8 27	e4c6 f4e2 g1h1 h5h2 h1h2 f5h5	1479			
ECGNJ	2b4r/1pqpk1p1/2n2p2/3Q4/2R5/4P1Pp/2P2P1P/3R2K1 b - - 1 25	c7e5 c4e4 e5e4 d5e4	1548			
QgiXW	5rk1/3rq1p1/pB1p1p1p/Qp2p3/2b1P3/P4P2/6PP/2R1R1K1 b - - 3 26	f8a8 c1c4 b5c4 a5d5 g8h7 d5a8	1518			
SkKcE	r5rk/pp6/2p1q1Bp/2P1b3/3p1B2/1P1Q3P/P4PP1/5RK1 w - - 0 31	f4e5 e6e5	1517			
PTgjD	r1b1r1k1/p2n1ppp/2p5/3pP3/5B2/2qB4/P1R2PPP/R2Q2K1 b - - 1 16	c3d4 d3h7 g8h7 d1d4	1493			
es5Us	1r3r2/4ppkp/pq1p1np1/8/4P1PP/1bN2P2/2PQB3/2KR3R w - - 0 19	c2b3 b6b3 d2c2 b3a3 c1d2 b8b2	1488			
L4NKj	8/6pp/3k1p2/1rp2P2/2R1K1PP/8/2P5/8 b - - 0 33	b5b4 c4b4 c5b4 e4d4	1500			
eNSXu	r3qrk1/1b4p1/2p1p1Rp/p2p1p2/2PP4/8/PP3PPP/R1BQ2K1 w - - 2 19	d1h5 f8f6 g6g7 g8g7 h5e8 a8e8	1478			
xOjtU	rn2k1nr/pp2ppb1/1qp3pp/3p2BP/3P4/2P2P2/PP2PP2/RNQ1KB1R w KQkq - 0 9	h5g6 h6g5 h1h8 g7h8 g6f7 e8f7	1492			
GmnDB	3q2k1/4p2p/1r1p2p1/Q1pP1p2/3bPP2/6P1/P6P/1RR3K1 w - - 2 35	g1g2 b6b2 b1b2 d8a5	1495			
za7IR	rnbq1rk1/pp4pp/2pb4/5p2/2Pp4/3P1NP1/PP2PPBP/R1BQK2R w KQ - 2 12	f3d4 d6b4 c1d2 b4d2 d1d2 d8d4	1466			
z84qp	6k1/pp1q2p1/2pp2pp/4n3/5N1P/P5n1/1PQ1B1P1/6K1 b - - 3 29	d7f5 c2b3 d6d5 b3g3	1533			
gXqcf	Q4rk1/2p3pp/p7/1p6/1P6/P1P5/3q1PPP/R3R1K1 w - - 1 22	a1d1 d2f2 g1h1 f8a8	1510			
yJCVp	rn3rk1/pR3Npp/2p1p3/3q2Bn/8/7Q/P4PPP/5RK1 b - - 2 20	f8f7 b7f7 g8f7 h3h5	1507			
1EDPW	1q3r2/1p1Rb3/p3p3/4N3/k4n1p/1Q6/PPP5/2K5 b - - 1 33	a4a5 e5c4	1491			
M2bAv	r4k2/pbpp1ppp/1p6/3P4/1bB2q2/P1N5/1PP1Q1PP/1K2R3 b - - 0 20	b4c3 e2e7 f8g8 e7e8 a8e8 e1e8	1462			
zdC2q	r3R3/5pk1/pp4p1/2pp3p/P2p1P1q/5Q1P/BPPn2PN/R5K1 b - - 0 22	d2f3 h2f3 h4f4 e8a8	1508			
KNeEA	3R3r/ppp1kpp1/2p1bn1p/2b5/4P2B/2N2P2/PPP3PP/2K2B1R b - - 0 12	h8d8 e4e5 c5e3 c1b1 g7g5 e5f6	1475			
yJOjU	r2qk1nr/pp3ppp/2n1b3/1BbN4/3pP3/8/PP3PPP/R1BQK1NR w KQkq - 4 9	d5f4 d8a5 c1d2 a5b5 f4e6 f7e6	1484			
V7Kfn	2krr3/1p1b1pp1/p2q3p/2pN1P2/2P1B3/bP4P1/P1Q3P1/1K1RR3 w - - 5 25	d5e7 d6e7 e4b7 c8b7 e1e7 e8e7	1542			
GEz8W	r4rk1/ppp2ppp/8/2bP1q2/1n3P2/1P4P1/PB4BP/R2Q1RK1 w - - 1 19	b2d4 c5d4 d1d4 b4c2 d4e5 f5e5 f4e5 c2a1	1510			
vPBUq	3r1rk1/ppp3bp/6p1/4pp2/4P3/P2BBN1q/1PP1KP2/R2Q4 w - - 0 19	e4f5 e5e4 d3e4 d8d1	1517			
s92o1	r7/ppp5/2n3k1/3R4/3PN1b1/2P2p2/PP3K2/8 b - - 2 30	a8e8 d5g5 g6f7 g5g4	1534			
sBLHp	3r3k/pp3Rpp/2p5/4p2P/2BP1nq1/2P5/PPQ3P1/6K1 w - - 1 28	c2f5 g4g2	1458			
GI5KB	r1b3kr/1p2b2p/pn5B/3Rn2p/Pq6/1B6/6PP/5R1K b - - 0 25	b4b3 d5d8 e7f8 d8f8	1517			
fp7NJ	r2r2k1/p5bp/1pn1p1p1/6P1/2n1P2P/P1N1B3/1PP1KP2/R5NR w - - 1 19	e3c1 c6d4 e2f1 d4c2	1526			
yUXZA	4r1k1/pp3rp1/2p4p/4P2Q/3p1P1P/4q1P1/PP4RK/3R4 b - - 1 25	c6c5 g2e2 e3e2 h5e2	1460			
eQC2M	8/8/8/p7/P1K3k1/8/8/8 b - - 1 57	g4f4 c4b5 f4e5 b5a5 e5d6 a5b6 d6d7 b6b7	1531			
3U4fZ	6k1/p2R1p2/1p2p1p1/7p/5r1K/PQ4P1/7P/5q2 w - - 0 34	g3f4 f1f4 h4h3 f4g4	1463			
zRP9D	r1bq1rk1/ppppbppp/2n5/6B1/5Qn1/5N2/PPP1PPPP/RN2KB1R b KQ - 10 8	g4f2 g5e7 d8e7 e1f2	1503			
TSnb9	r4r2/ppp3k1/1b1pQn1P/4n1B1/q3P3/8/PPP2PP1/R4RK1 b - - 0 19	g7g6 e6f5 g6f7 f5f6 f7g8 f6g7	1533			
5rY6X	8/R7/2p2k1p/6b1/8/P1PB1K1r/1P6/8 w - - 1 48	f3e2 h3e3 e2d2 e3e7 d2c2 e7a7	1507			
QqS1i	8/p3k1K1/1p6/1Pn5/P7/5P1P/6P1/8 b - - 6 52	c5a4 h3h4 a4c3 h4h5 c3b5 h5h6	1469			
ugP7e	5rk1/3q1p2/4bQp1/p2p2Rp/P1pP3P/2P5/1r3PP1/4RBK1 w - - 0 27	g5g6 f7g6 f6g6 d7g7	1541			
cudRI	r2q4/rp4b1/P1p1p1pk/2Pp3p/1B1PpP2/4P2P/R5P1/R2Q2K1 b - - 0 28	b7b6 c5b6 d8b6 b4c5	1517			
UGJ0W	r1bq1rk1/1pp1bpp1/3p1n1p/p7/2BQP2B/2N5/PPP2PPP/R4RK1 w - - 0 11	c3d5 f6d5 h4e7 d5e7	1530			
Bkq9s	r2q1r1k/pb2b1p1/1pp1B1Qp/4P3/3P4/4P3/PP4PP/1R3RK1 b - - 0 22	c6c5 f1f8 d8f8 b1f1	1535			
uiQ4G	r3r1k1/qp5p/3p2pB/1ppPR1Q1/P1P5/8/1P4PP/5RK1 b - - 0 22	e8e5 g5f6 b7b6 f6f8 a8f8 f1f8	1548			
lz5z1	5r2/2R2pk1/4p1p1/r7/3PKRP1/4P3/5P2/8 w - - 1 37	f2f3 g6g5 f4f7 f8f7	1481			
UKOQ7	6k1/pp3pp1/3P3p/2p2q1r/2P2Pn1/N6b/P2BQRN1/6K1 w - - 1 34	f2f3 h3g2 e2g2 h5h2 g2h2 g4h2	1508			
G4lHW	r1b2rk1/1pp3pp/p3p3/3p3q/8/P2B1P2/1PP2P1P/R2Q1R1K b - - 0 18	f8f3 d3e2 c8d7 e2f3	1466			
Far2i	1r1q2k1/p1p1rp1p/4b1p1/b2B4/2R2B2/4PQ1P/5PP1/3R2K1 b - - 2 25	e6d5 d1d5 b8b1 g1h2	1549			
gCJdV	r2k1b1r/p4Rpp/4pn2/1B6/5B2/2N2P2/PP2KP1P/n7 b - - 0 18	f8b4 f4c7 d8c8 b5a6	1452			
JmNGM	r3r1k1/1ppn1p2/pb1p1q2/3P1N1Q/2B1n3/2N2P1P/PPP3P1/R3R1K1 w - - 0 22	g1h1 f6f5 h5f5 e4g3 h1h2 g3f5	1537			
URgWY	3n2r1/p3kp2/1p1p4/3QpB1q/4P3/2P3B1/P1P2P2/3R1KNr b - - 16 33	g8g3 d5d6 e7e8 d6d8	1453			
pDZp1	r4r2/p5k1/4Pnpp/1Q6/3B2pn/1PPB1q2/P4P1P/R3RK2 w - - 5 33	b5d7 g7g8	1475			
fp7rQ	r7/p1Qb2rk/7p/8/3bP3/1PNP2P1/P1P4P/R5K1 w - - 1 26	g1g2 d7h3 g2h3 g7c7	1504			
1x3rX	4k2r/1q2bppp/2n1pn2/1N6/QpBP4/4BP2/1P3P1P/5RK1 w k - 1 17	a4a8 b7a8 b5c7 e8d7	1546			
At87t	8/2p2Q2/3q3k/8/1P5K/2PP3P/5NP1/7q b - - 6 41	h1g2 f2g4 g2g4 h4g4	1540			
t3x4H	1k2Q3/6pp/1p3p2/p3p2P/3q2P1/2R4K/3r4/8 b - - 1 51	b8b7 e8c8 b7a7 c3c7	1476			
OkhXG	r1b4r/pp1k1pbp/3p2p1/2pN4/5P2/1B6/PP4PP/R3R1K1 b - - 3 19	h8e8 b3a4 b7b5 a4b5 d7d8 e1e8	1500			
yOerg	1r6/5k2/p1R3bp/1r6/4NbP1/1P3P2/2P4P/1K5R b - - 0 30	b5a5 c6f6 f7g7 f6f4	1537			
RIgon	3R4/p6p/1p6/2k5/6P1/5PKn/7P/2q5 b - - 3 53	h3g5 d8c8 c5d6 c8c1	1482			
UzzlA	n2r3r/P1p2kb1/1pBp3p/3PqPp1/1Q1N4/4B1n1/2P3PP/R4RK1 w - - 4 34	h2g3 e5e3	1454			
QLacU	r2q1r1k/1p3p1p/3p1npQ/4pP2/pPPpP3/P2P2NB/5RPP/7K b - - 8 28	a8c8 f5g6 f7g6 h3c8	1478			
jJsTU	r3rk2/1pp1np1Q/p1p1b3/4b1N1/4PP2/7P/PqP3P1/R4R1K b - - 0 19	e5f4 g5e6 f7e6 f1f4	1462			
BSKT8	r4rk1/1p2bppp/pq1p4/3B4/3NP1b1/3Q2B1/PP3PPP/R5K1 b - - 0 17	b6b2 a1b1 b2b1 d3b1	1500			
klL8q	5bk1/pQ3pp1/2p4p/4n1B1/8/2NR2Pb/PP3PpP/R5K1 w - - 0 23	f2f4 f8c5 d3d4 c5d4	1508			
bO3PF	2r3k1/1p3p2/p2bpp1p/8/P2P4/1n2PN1P/1PbBBPP1/3R2K1 w - - 2 22	d1e1 b3d2 f3d2 d6b4	1505			
M73i6	6k1/p4R2/1p3KP1/3P3p/5r2/P7/8/8 w - - 5 59	f6g5 f4f7 g6f7 g8f7	1455			
7zfqM	r3r3/2pn1pbk/pp1p1qpp/3PpN2/1PP5/4P1BP/P2QBPP1/2R1R1K1 b - - 0 18	f6f5 e2g4 f5g5 g4d7	1517			
LMEJ0	8/1p2p3/2p3k1/2P1Pp2/2PKP1p1/6P1/8/8 b - - 1 38	f5f4 g3f4 g6h5 d4e3	1543			
wFBNU	r3k2r/pp3ppp/2p1p3/4P3/5R2/2P5/PP3PPP/3R2K1 b kq - 0 18	a8d8 d1d8 e8d8 f4f7	1455			
HYc8x	r1b2rk1/1p1pq3/B4bp1/2P5/4p3/4B3/P4PPP/1R1Q1RK1 b - - 0 18	b7a6 d1d5 e7e6 d5a8	1517			
dD6Bx	8/1prkNp2/5Qp1/8/3P4/1q2P3/2r2PPP/R4RK1 w - - 16 42	f1b1 b3b1 a1b1 c2c1 b1c1 c7c1	1459			
WUmnB	r2qkb1r/5ppp/4p3/p2nPn2/Pp6/1P1B1NBP/4QPP1/R4RK1 b kq - 2 19	f5g3 d3b5	1480			
V2mSH	r3k1r1/ppp2pPp/4b3/b7/2p5/N7/qB2QPPP/3R2K1 b q - 1 16	a8d8 d1d8 e8d8 b2f6 d8c8 e2a2	1475			
9PguW	r4rk1/p1pb1p1n/1p1p4/3Pq1p1/2P1P2p/3Q2PP/PP2NRBK/5R2 w - - 0 23	e2d4 h4g3 d3g3 e5d4	1463			
h2Eeb	7r/6k1/1p1p1qP1/pPpPpP2/P3PpRr/3P1P1p/3K3R/6Q1 w - - 6 42	g1h1 h4g4 f3g4 f6h4	1466			
nLkAf	b3R2k/6pp/8/8/P7/2P5/1P3rP1/6K1 b - - 1 33	f2f8 e8f8	1494			
EAyxW	3r3k/p4prp/4p3/2p2p2/2P2P2/PP3Q1R/3q2PP/6RK w - - 13 27	f3c3 d2g2 g1g2 d8d1 c3e1 d1e1 g2g1 e1g1	1533			
K50iF	1kr5/8/7p/Q3p3/1pq1P1PP/5PK1/2p5/2R5 b - - 0 42	b4b3 a5b6 b8a8 c1a1 c4a4 a1a4	1510			
I0zuo	r1bq1rk1/1p3pp1/p2p3p/1p1P4/4Pn2/1BN5/PP2QPPP/R4RK1 w - - 2 17	e2d2 d8g5 d2f4 g5f4	1508			
ey4j3	8/kp3Q2/p3p2p/4r1pP/1P1q4/8/P4PP1/2R3K1 w - - 0 32	a2a3 e5f5 f7f5 e6f5	1541			
8J0gW	rn1qk2r/pp2bppp/2p1p1b1/8/4P3/5N2/PPP1QPPP/R1B1KB1R w KQkq - 3 10	f3e5 d8a5 c2c3 a5e5	1487			
vSBsM	r2qkbnr/pp1bp1pp/2p3B1/3Pp3/2P5/2N5/PPQ2PPP/R1B1K2R b KQkq - 1 12	h7g6 c2g6	1500			
gAO4d	4rrk1/pp3ppp/5n2/q3nNB1/8/8/PP2QPPP/R3R1K1 w - - 4 18	g5f6 e5f3 g2f3 e8e2	1478			
