PuzzleId	FEN	Moves	Rating	correct_answer	timed_out	time_elapsed
ozcgj	4k2Q/1p4p1/p3prp1/5b2/P1B5/8/1q3PPP/4R1K1 b - - 1 25	e8f7 e1d1 f5d3 c4d3	2194			
7eGw2	8/5p1p/6p1/1kpp4/5PP1/2PK3P/2P5/8 w - - 4 41	d3d2 b5c4 g4g5 d5d4 h3h4 d4c3 d2e3 c4b5	2235			
9ZGrd	5rk1/R2B2pp/5r2/3p2q1/3P3n/7P/PP3PP1/3Q1RK1 w - - 1 20	g2g3 f6f2 d7e6 g8h8 f1f2 g5g3 g1h1 g3f2	2155			
HQmwa	6k1/2q4p/pp2P1p1/1b2R3/3Q1P2/PP4P1/2r3BP/4K3 w - - 3 33	g2e4 c2e2 e1d1 e2e1 d1e1 c7c1 d4d1 c1e3 d1e2 e3e2	2170			
kdouh	r5k1/5rp1/5p1p/p1pp1q2/Pn5P/4R1Q1/B3R2N/2K5 b - - 1 32	f7f8 a2b1 f5b1 c1b1	2171			
veGl4	2k5/1p1q2p1/pQp2np1/4R3/5B2/1P6/1KP5/7r b - - 3 34	d7d1 e5e1 d1d8 b6d8 c8d8 e1h1	2211			
ydblZ	4rbk1/pqr2p1p/5Bp1/1p2p3/7Q/3R4/PP3P1P/3R2K1 b - - 5 31	f8e7 h4h7 g8h7 d3h3 h7g8 h3h8	2178			
9l9ru	kNb2b2/2P1q1p1/1p1B4/p4P1p/8/P2Q4/1PP3PP/2K5 b - - 0 33	e7d6 d3e4 a8a7 b8c6 d6c6 e4c6	2170			
EFMZO	8/p1p3pp/3k1p2/1p3P2/2pP1P2/PPP3PP/2K5/8 w - - 1 30	a3a4 c4b3 c2b3 b5a4	2156			
hIxOD	r4r1k/pp2ppbp/1q6/3pP2p/3P1B2/P1NK1N2/1P3P1P/Q5R1 w - - 3 18	c3d5 b6b5 d3d2 b5d5	2153			
TBzDv	5r2/4b1k1/1qp1p2p/p3P1p1/Pp1P4/2PQ2B1/1P2K3/5R2 b - - 7 32	f8d8 f1f6 e7f6 e5f6 g7f6 g3e5	2244			
L9bri	8/8/p3n1p1/R3N3/3pPn1k/1P3K2/1P3P2/5B1r w - - 3 37	e5d3 f4d3 f3g2 h1h3	2196			
CxiTW	2r3k1/4qpp1/p3p1p1/n2B2N1/3p3P/p2P2P1/1P2PP2/1K1Q3R w - - 0 24	d5c4 e7b4 d1c2 a5c4 d3c4 c8c4	2199			
m2iSk	8/5ppQ/p3pk2/6N1/2RP1qrP/8/2n2P2/5B1K w - - 6 39	g5e4 f6e7 c4c2 g4h4 h7h4 f4h4 h1g1 h4e4	2239			
NFYN8	r1b1k2r/3pB2p/p5p1/5p2/2p5/2n5/PbP1QPPP/1R2K2R w Kkq - 2 15	e7f6 c3e2 f6b2 c4c3 b2a1 e2f4	2180			
uxQGF	3r2k1/pB1r1pp1/7p/8/q7/5N2/P4PPP/QR4K1 w - - 5 27	h2h3 d7b7 b1b7 d8d1 a1d1 a4d1	2177			
9xpRX	r1k2br1/4n3/p1p5/Q6p/2NpP3/6Pp/PPP4P/R1Bq1RK1 b - - 2 23	g8g3 h2g3 h3h2 g1h2	2160			
HftjJ	7Q/4kp2/p2q2p1/1p4N1/3p4/1P1P2PP/NPP4K/R1B1r3 w - - 3 30	b3b4 e1e2 h2h1 d6g3 h8f6 e7f6 g5e4 e2e4	2206			
zc9vi	5kr1/p1p2p2/1p1q1r2/4n3/1P2Q3/P1R1P3/B4PPP/5RK1 w - - 1 28	e4a8 f8g7 a8e4 e5f3	2175			
0csJp	r5q1/ppp1n3/3b1kpr/3p1bN1/3n1P2/2N4P/PPPB1Q2/R3R1K1 b - - 1 21	d4c2 c3e4 f6g7 e4d6	2182			
FmRMa	r4rk1/pQ1Nnpp1/2p1b2p/3p4/3Pq3/4P1P1/P3N2P/2R1KR2 b - - 0 22	f8d8 d7c5 e4e3 c1c3 e3g5 c5e6 f7e6 h2h4 g5h5 b7e7	2190			
qWjEf	1r4nr/pb1k1pp1/1p1bpq2/4P3/1P1p1P2/2PB1Rp1/PB1NQ2P/R5K1 b - - 0 19	d6e5 f4e5 g3h2 g1h1	2186			
ju5xR	7r/p6p/2n1R1p1/k1p5/q1P5/P2R4/BP3PPP/2K5 b - - 2 29	c6d4 d3d4 c5d4 b2b4	2231			
MUmbC	r1b1r1k1/pp3p2/5p1B/2p2q2/3p1N2/P2P1Q1P/1PP3P1/R5K1 b - - 4 22	f5h7 f3g3 g8h8 g3h4	2227			
MXIAn	2kr2nr/ppp2ppp/8/8/5B2/P7/2q3PP/1RR4K b - - 1 21	c2f2 c1c7 c8b8 c7b7 b8a8 b7b8 d8b8 b1b8	2161			
ZHURd	k6r/pp4p1/2p3q1/4Q1Pr/3P4/1P6/P5B1/2BR2K1 w - - 3 28	g1f2 g6c2 e5e2 h8f8 f2e1 c2c3 d1d2 c3c1	2176			
O7P3Z	8/6p1/2b1kp2/1pB3PP/1P3K2/8/8/8 b - - 0 39	c6e8 g5g6 e8c6 c5f8	2238			
z0Iwl	rn5r/pp3pk1/1q1p1np1/2pPp2P/4P3/2N5/PPPQN3/2KR3R b - - 0 16	h8h5 e2g3 h5h1 d1h1	2187			
kcZhg	5rk1/pp6/1n4pP/3pPp2/5Q2/5P2/q3BK2/7R b - - 1 30	g8h7 e5e6 a2b2 f4c7 h7h8 e6e7 b2d4 f2g2	2175			
2GwYG	2r1r1k1/1p3p2/3p1P2/4p1Rp/8/pBP5/P7/K7 b - - 0 36	g8h7 b3f7 e5e4 g5h5	2154			
lJNd1	2rq1rk1/p4ppp/1p6/5b2/4pP2/2NnQ1PP/PP4B1/R2R3K b - - 0 22	h7h5 c3e4 f5e4 g2e4	2232			
pBAaJ	rn2nrk1/p3q2p/b3p1BQ/6p1/1pp5/8/PB3PPP/R3R1K1 b - - 0 21	h7g6 h6h8 g8f7 h8h7 e8g7 b2g7	2241			
j6DyO	3r1rk1/pp3ppp/2p1nq2/8/2P1b3/Q3PN2/P3BPPP/R4RK1 w - - 5 19	a3a7 f6b2 a7a5 b2e2	2223			
taT80	5r2/p6k/6pp/8/P2n3q/6n1/3Q2B1/R3R1K1 w - - 0 36	a1d1 f8f1 g2f1 d4f3 g1g2 f3d2	2159			
Xw9AV	1n2r1nr/pNp1k1pp/1p1b2q1/3Pp3/5P2/2P4Q/PP4PP/R1B1R1K1 b - - 0 19	e7f7 f4e5 d6e5 c1f4	2206			
xg07T	3r1rk1/pbp3pp/1p1q4/5p2/NPPn4/1NQ1p3/1P3PPP/3R1R1K w - - 0 24	b3d4 e3e2 d4e2 d6d1 f1d1 d8d1 e2g1 f8e8	2223			
Y2RRH	2r5/1B1R1pk1/1p2p1p1/p1q1b2p/7P/P3P1P1/1P2QPK1/8 b - - 3 27	c5c2 d7d2 c2c4 b7c8	2216			
ofubn	rn1q1r1k/pbpn1ppB/1p6/3pP3/3P4/P1P5/2Q2PPP/R1B1K1NR w KQ - 1 12	c2f5 d8h4 h7g6 f7g6	2247			
4OoNZ	6k1/2p2pp1/2qb3p/3P4/r7/1Q5P/5PP1/2B1R1K1 b - - 0 29	c6c4 e1e8 d6f8 b3c4	2153			
ZGpVD	2r2r2/6kp/pq2pRp1/1p1b4/2pP1QP1/P6P/1P4P1/5RK1 b - - 4 29	b6d8 f6f8 d8f8 f4e5 g7g8 f1f8	2230			
FO5HM	8/6p1/7k/5Qp1/P5PP/1p2q3/2p4K/5R2 b - - 0 52	c2c1q h4g5 e3g5 f1c1	2203			
0Oh68	5R2/p1pb2r1/1p1k1p2/1P1B1p2/P1P1pP2/4P3/5K2/8 b - - 8 42	c7c6 b5c6 d7c6 f8f6	2158			
Lq43I	2rq1rk1/5p1n/3pb2Q/p2Np1p1/3bP2P/pPP1N1B1/B4PPK/2R5 b - - 0 25	d4a7 e3f5 e6f5 e4f5	2170			
wWYjr	2r1k2r/1p1q1pp1/pBb1p1n1/4Pn2/2P2P2/3P2P1/P3B2N/1R2QRK1 w k - 11 26	b1d1 h8h3 b6f2 f5g3	2152			
ZawxF	8/1K6/p7/P7/1P1Bk2p/1rP5/8/8 w - - 0 50	b7a6 h4h3 d4g1 b3b2	2172			
LKzqH	8/pp1r1pkp/3q2p1/8/PP1r4/2Q2RP1/3R1P1P/6K1 b - - 0 32	d6e5 f3d3 e5e1 g1g2 e1c1 c3c1	2196			
5NB1y	8/6p1/4R1p1/1p1nPp2/1k1K4/p5P1/7P/8 b - - 0 47	a3a2 e6a6 d5c3 a6a2 c3a2 e5e6	2235			
gYyqG	3r1r1k/R6p/5P2/1p2Q3/8/P2p3q/KP6/8 b - - 2 38	d8e8 a7e7 h3e3 e5e3	2196			
d9ZNA	7r/pp1b1k1p/3bppp1/3p4/q7/PP6/4BPPP/2BQ1RK1 b - - 0 24	a4h4 g2g3 h4e4 e2d3 e4e5 c1f4 e5c3 f4d6	2169			
pvNhm	4kr2/p1qpp1b1/2p3P1/7p/1r2P1n1/1PN3PQ/P1PBK3/R4R2 b - - 0 22	g7c3 f1f8 e8f8 a1f1	2195			
EGLjr	8/8/6p1/6P1/p2pk2P/8/1P2K3/8 w - - 3 48	e2d2 e4f5 d2d3 f5g4 h4h5 g4h5	2247			
xiJkX	1k1r2r1/p4p1p/8/1p3P2/2p1PP2/3P1N1P/bqPK1Q2/R6R w - - 0 30	h1b1 d8d3 d2e1 b2c3 e1e2 c3c2	2166			
jjWg3	r1bk1b1r/ppppqppp/3n4/8/5Q2/1P6/PBP1NKPP/RN2R3 b - - 4 12	g7g5 f4f3 g5g4 f3f4	2163			
fxmhE	6k1/p4pp1/4p3/4P1QP/1p1P4/8/q1r3P1/3R2K1 b - - 0 30	c2f2 h5h6 g7g6 h6h7 g8h7 g5h4 h7g8 h4f2	2215			
wHGlO	8/1p4pp/3k1p2/P7/1P2pP2/6KP/5P2/8 w - - 0 36	g3g4 d6c6 a5a6 b7a6	2234			
3N9Fv	8/2R4k/p4p2/1p3K2/r2bNP2/2p5/P7/8 b - - 2 48	h7h6 e4g5 f6g5 f4g5 h6h5 c7h7	2180			
nxh8h	8/8/1p6/3B4/1p6/4ppk1/PP6/5K2 w - - 2 67	d5e4 e3e2 f1e1 g3f4 e4b7 f4e3 b7f3 e3f3	2183			
hyS1v	6k1/5pp1/p1q5/1p5Q/3pR3/P2Pb1BP/1rr2PP1/4R1K1 w - - 10 33	e4e7 c2f2 g3f2 b2f2	2171			
Prxd4	7Q/p4kpp/1b6/5b2/2q5/2N3P1/PPKB3P/R6R w - - 2 32	c2c1 c4d3 c3e4 d3e4 h8e8 e4e8	2238			
6xyTC	r1bq1r1k/p3b1p1/1p5p/2p1N3/2Q1Pp2/1P1PB2P/PP4P1/R4RK1 b - - 0 19	f4e3 f1f8 d8f8 e5g6 h8h7 g6f8	2186			
wgAdY	8/8/pp5k/2pp3P/7K/2PP4/1P6/8 b - - 4 43	a6a5 c3c4 d5d4 b2b3	2214			
5OSbN	r2r2k1/2q1bpp1/4p1p1/1pP5/1n2N3/2Q1P3/1B2BPPP/5RK1 b - - 1 25	e7f8 e4f6 g8h8 c3b4	2154			
HR1oH	4q1k1/1Q2p2p/p2p1ppB/1p2b3/1P6/2r3PP/5P2/1R4K1 b - - 0 33	e8c6 b7e7 c3g3 f2g3 e5d4 h6e3	2210			
cbAB6	8/5ppk/7p/5b2/3K1P2/2R3P1/3r4/4R3 w - - 6 41	d4e5 h7g6 c3c6 f7f6 c6f6 g7f6	2235			
t2IZW	1r4k1/4ppbp/p5p1/5b2/6P1/1Bp1BP1P/PrN5/2KR3R b - - 0 25	b8b3 d1d8 g7f8 a2b3 b2c2 c1d1	2182			
4DNX9	4r3/7p/1p1q1p1k/3Pr3/5N1P/3Q4/PP3bP1/2KR3R w - - 0 26	g2g4 f2e3 c1b1 e3f4 g4g5 h6g7	2154			
7MIB3	q4k1r/1p2ppbp/6p1/3pN3/p2PbPP1/P6P/1Pn1QP2/2KR1BR1 w - - 0 17	f2f3 a8c8 e5c4 c2d4 d1d4 g7d4	2202			
BqRUJ	4r3/1P5p/7p/p1pk1p2/P2p1P2/3K3P/6P1/1R6 b - - 0 50	e8b8 b1b5 h6h5 h3h4 d5c6 d3c4 b8b7 b5c5	2231			
XYvUX	8/7b/7P/3p4/3B4/p2PKp2/2k5/8 w - - 8 65	e3f3 c2d3 d4a1 d5d4	2209			
kw7JB	3r1r1k/p1p3p1/8/Pp2P3/4BbP1/2P5/6K1/R4R2 b - - 1 33	f4e5 f1f8 d8f8 a1h1 h8g8 e4d5	2162			
dlMDh	8/1p3Qpk/p3p2p/3p2q1/1P1P4/P5BP/5PPK/2r5 b - - 0 30	g5d2 g3e5 d2g5 e5f4 g5f6 f7f6 c1h1 h2h1	2180			
76LZ5	7R/8/6b1/8/p5q1/8/1PP2R2/3KB1k1 w - - 0 72	f2e2 g4d4 d1c1 d4h8	2218			
xBO2G	2r2k2/1p3p2/p7/3NP1r1/3Pb3/P3R3/1P4PN/5RK1 w - - 1 29	d5f6 g5g2 g1h1 c8c2	2209			
KhA15	4r2r/p1pk2bp/2pqb1p1/6B1/P2P4/2P1R3/2P1QPPP/4R1K1 b - - 2 17	e6f7 e3e7 d6e7 g5e7	2181			
ZcGWE	3q1rk1/ppN1bp1p/8/3p1bp1/1n1P4/P4Nn1/1P2PPPP/R2QKB1R w KQ - 0 13	h2g3 b4c2 e1d2 d8c7	2160			
GXk6L	r4rk1/4bppp/p2pbn2/qpp5/4PB2/2N2P2/PPP1BQPP/1K1R3R w - - 4 14	f4d6 b5b4 f2c5 a5c5 d6c5 e7c5	2231			
8xQaQ	5r1k/1p1R2pp/6q1/2PQ4/1P2r1P1/7P/5pK1/5R2 w - - 0 33	f1f2 f8f2 g2f2 g6f6 d5f5 e4f4 f2e2 f4f5	2182			
yHsoL	r6k/P2r2pp/1Q6/3q4/4p3/3pP3/3R1PPP/R5K1 w - - 4 34	d2a2 d3d2 b6b8 d7d8 b8d8 d5d8	2192			
4xIzn	7r/1kp5/p7/2p3q1/2P1P3/3R1PBP/P5K1/3R4 w - - 0 32	d3d7 h8g8 d7c7 b7a8 c7c8 g8c8	2217			
yduxN	r1b2r2/1pp1qpkp/3p1np1/2nPp1Q1/p1P1P3/2N3N1/PP2BPPP/R4RK1 b - - 1 14	f6d5 g3h5 g7h8 g5h6 f7f5 c3d5	2244			
34jU2	r1b2rk1/pp1n1ppp/2p2q2/5N2/8/2PBPQ2/PP4PP/R4RK1 b - - 8 17	d7e5 f3e4 e5d3 f5e7 f6e7 e4e7	2183			
CNzZz	4r3/p1k2p1p/1p1p4/2pQ4/4rb2/1P6/P1P3PP/1K5R w - - 2 27	d5f7 e8e7 f7d5 e4e1 h1e1 e7e1 b1b2 f4c1 b2c3 b6b5	2165			
1pTHI	Q7/ppp1bNpp/1k6/4p3/8/2P2P2/P1qP2PP/1bB1K2R w - - 2 21	e1f2 e7c5 f2e2 c2g6	2221			
GYL7L	4b3/6k1/2p5/1p1pPK2/1P1P2P1/2P5/8/8 b - - 15 66	e8d7 e5e6 d7e8 f5e5	2162			
4eCG1	2kr4/pp1n2pr/4pp2/8/2NbN1p1/6P1/PP3P2/R1B2RK1 w - - 0 20	c1e3 d8h8 f2f4 h7h1 g1f2 h8h2 f2e1 h1f1	2226			
7eEOh	3r3k/p4Qp1/7p/2p3q1/1P6/P2B2bP/4R3/7K b - - 5 30	g5c1 h1g2 g3e5 e2e5 c1d2 d3e2	2164			
Vl1Ep	8/8/3B4/2p2p1p/2k1p2P/1p2P3/1K6/8 w - - 0 48	d6f4 c4d3 b2b3 c5c4 b3b2 d3d2	2155			
KxiQ6	4r3/pp4pb/4Bk1p/P2p4/1PQ2p2/2P2Pr1/5KNq/3R2R1 w - - 0 35	e6d5 g3f3 d5f3 h2g3 f2f1 g3f3	2154			
e8bYg	4r1r1/2q2b1k/p1pp1Rpp/1p2pN2/4P1QN/1P1PP2P/1PP3P1/6K1 b - - 2 28	g6f5 f6h6 h7h6 h4f5 h6h7 g4h4 h7g6 h4h6	2175			
mNAko	8/8/3n3p/p1pp4/P5k1/1PPBK1P1/8/8 w - - 2 48	e3f2 d6e4 f2g2 e4c3	2199			
yYcy5	2k4r/3nPp2/7p/p2Q2qP/1b1P4/2N1KR2/1P1B2r1/R7 w - - 1 27	f3f4 g5d5 c3d5 b4d2	2233			
Vuq3x	2b4r/3kb3/p1nPp1pp/2p5/1r3P2/2N2N2/P3B1PP/2KR3R b - - 0 23	e7d6 f3e5 d7c7 d1d6 c7d6 e5f7 d6e7 f7h8	2235			
U2mpA	r3k2r/ppp1nppp/3p1q2/2bP2B1/6b1/P1P2N2/1P3PPP/R2QKB1R b KQkq - 2 11	g4f3 d1a4 e8f8 g5f6	2163			
IyBtz	r2q2k1/p4r1p/bp4PB/5p2/3ppN2/P1P1P3/2PK1P1R/6R1 b - - 0 23	d4e3 d2e3 d8d6 g6h7 g8h8 f4g6 d6g6 g1g6	2214			
R1Qjo	4r1kq/pp1b3p/6pQ/2pp1p2/8/1BR2P1R/P5PP/6K1 b - - 0 24	h8c3 b3d5 d7e6 h6h7 g8f8 h7h8 c3h8 h3h8 f8f7 h8e8	2193			
gXKdW	r2q1rk1/ppp3pp/2nb1n2/8/3Pp3/2PB3P/PP2Q1P1/RNB2RK1 w - - 0 13	d3e4 f6e4 f1f8 d8f8 e2e4 a8e8 e4d5 g8h8	2157			
PqBEK	r3k3/pp3pp1/1np1p1r1/3bP2p/3P3q/PQ1BP3/1P1B1RP1/5RK1 w q - 2 19	d3g6 d5b3 f2f7 e8c8	2224			
7gMJv	8/5p2/4p3/1p2k1P1/1P6/4K3/5P2/8 b - - 1 45	e5f5 e3d4 f5f4 d4c5	2210			
TeEBk	2k1r3/1pp2p1p/p6B/8/1P1R1pnb/2P2P1b/P3B2P/R5K1 w - - 0 26	e2f1 h4f2 g1h1 h3f1 a1f1 f2d4	2249			
MBDDG	2k3rr/1pp2p2/1P1p1pq1/8/5B1p/2PP3P/1P2Q1P1/R5K1 b - - 0 23	g6f5 e2e7 g8g2 g1g2 h8g8 g2f3 f5h3 f3e4 h3e6 e7e6	2224			
KmVNp	r7/ppkb4/5qn1/3Q4/8/N7/P4PPP/3R2K1 b - - 4 23	d7a4 d5a5 f6b6 a5a4	2153			
SaURP	6k1/2R5/2p3K1/p5Pp/5r2/8/P4P2/8 b - - 0 39	f4f2 c7c8 f2f8 c8f8 g8f8 g6h7	2189			
TvMOF	r3r1k1/pp3p2/2p4p/5q1b/1P1Q4/2B1RP2/1P3P1P/R5K1 b - - 3 23	f5g6 g1h1 g8h7 a1g1	2163			
U7p00	2r1r2k/1b2P1pp/7q/p4p2/PpBp2n1/5NP1/1PP1QP1P/R3R1K1 w - - 1 30	c4f7 b7f3 e2f3 h6h2 g1f1 c8c2	2231			
FHgCk	r4rk1/2R4p/p3pppB/1p1b1q2/3P4/P7/1P3PPP/2Q2BK1 b - - 5 24	e6e5 c7g7 g8h8 c1c7 g6g5 g7g5 f5g5 h6g5	2154			
Z8r5j	1r2r1k1/1p2qppp/p3b3/2pBQ3/P7/1P1P4/2P3PP/4RRK1 w - - 1 19	f1f7 e6f7 e5e7 e8e7 e1e7 f7d5	2181			
RhCcW	rn1qk2r/ppp1bp1b/5n1p/3pQ1p1/5B1N/2N2PP1/PPP1P2P/2KR1B1R b kq - 1 10	g5f4 c3d5 d8d5 d1d5 b8c6 e5c3	2241			
kQJMV	2b1Rrk1/3n3B/2p5/1p1p2Nn/p2P4/P1P3P1/1P3P2/6K1 b - - 4 34	g8g7 g5e6 g7f7 h7g6 f7g6 e6f8 g6f7 e8c8	2218			
8CzBg	2kr3r/ppp2pp1/2n3b1/q5Pp/1b2P2P/P1N2N2/1PPBQP2/R3K2R b KQ - 0 16	g6e4 c3e4 b4d2 f3d2	2178			
kl4GJ	5rk1/pp5p/2p1p1p1/3pNqPP/3Pp3/2P1Qr2/PP3P1R/2K2R2 w - - 1 25	e3e2 f5f4 c1c2 f4h2 e5f3 f8f3	2165			
6aZkT	2rk4/pQ1b4/3pq3/2p4p/5Rp1/3P4/PPP1r1PP/R1B2K2 w - - 5 26	f4f8 d8e7 c1h6 c8f8 h6f8 e7f8	2171			
hZ2Li	7k/pp1b2rp/2p2P2/4Q3/1P3pBq/P6P/8/7K b - - 0 37	g7f7 e5b8 d7e8 b8e8 f7f8 e8f8	2180			
wfPav	r3r1kb/p4p1p/1qpp1np1/4p1BP/3nP1b1/2N2N2/PPPQBPP1/2K1R2R b - - 0 15	f6h5 f3d4 e5d4 c3a4 b6c7 e2g4	2161			
JjmPv	r3q1k1/pb4n1/1p1p2R1/2p4n/3P4/2P1Pr2/PPQN1P2/2K4R b - - 1 21	f3f5 c2f5 b7h1 f5h5 h1e4 d2e4 e8e4 h5g5	2158			
j72wi	1k1r4/p1p3p1/1p4q1/1PP1Rb2/Q4Pp1/2P3P1/P2N1KP1/8 w - - 1 26	c5b6 g6b6 a4d4 d8d4	2194			
y7X27	5k2/8/4Pn2/5p1p/3N1P2/2r2K2/2PR4/8 w - - 4 51	f3f2 f6e4 f2e2 e4d2 e2d2 c3c5	2203			
Mubf4	8/2qr2k1/p3Qpp1/1pb5/7P/2P3N1/PP3PP1/4R1K1 w - - 1 32	h4h5 d7e7 g3f5 g6f5 h5h6 g7g6	2216			
HlcU6	r4rk1/2p2p2/2n1pp1p/p2p4/3P1P1N/q2BP1P1/1pP1Q1P1/1K1R3R w - - 0 19	c2c3 f8b8 e2g4 g8f8	2194			
AK5ov	8/8/1pK2kp1/2bP4/P5P1/7P/8/8 b - - 4 42	f6e5 a4a5 c5d6 a5a6	2169			
2hPTr	2kr1b1r/pp1b2pp/2n5/3QB2q/2B5/5NP1/PP5P/2KR3R b - - 0 19	d7g4 d5c6 b7c6 c4a6	2201			
Rzisl	8/2R2ppp/2p1k3/1p6/4PP2/1r2K1P1/1P5P/8 w - - 7 39	e3d4 e6d6 c7c8 c6c5 c8c5 b3b4	2167			
brKnb	3r1rk1/1p4qp/pQ3pp1/3b4/8/P6P/1P3PPB/3R1RK1 b - - 1 25	d8d7 h2d6 d5c6 d6f8	2190			
7kyJR	r7/p4pkp/n2p2p1/1QpP4/2r1q2P/P4N2/1P3PP1/K2R3R b - - 0 24	a6b4 f3d2 b4c2 a1a2	2246			
Q4cwS	8/k3r3/ppp3q1/8/1P1Q1Pp1/6P1/P2R1P2/5K2 w - - 0 41	d4d8 g6h7 d8e7 h7e7	2247			
ensFu	8/p3p3/3k4/1p4p1/3K2P1/2P5/P6P/8 w - - 1 30	a2a3 e7e5 d4e4 d6e6	2151			
o2PwI	1rr3k1/3qRp2/6p1/3P2B1/np5P/bR1Q2P1/5P2/6K1 b - - 0 27	d7h3 d3d4 c8c1 g5c1	2161			
fm8MX	rn2k2r/6b1/1qpQ4/p4Ppp/Pp1P2p1/1B3pPP/1PP1bN2/2KR3R b kq - 0 21	a8a7 f5f6 g7f6 d6f6	2224			
gV6MK	2r3k1/5pp1/pR4p1/3b3q/1P1P4/P3PN2/4Q1PP/6K1 w - - 3 27	b6a6 d5c4 a6a5 c4e2 a5h5 g6h5	2248			
JQVpY	r4rk1/1b3pp1/p3pn1p/1pp5/3P4/2P2Nq1/PPB3P1/RN1QR1K1 w - - 0 18	d4c5 b7f3 d1f3 g3e1	2188			
u7TZx	2rqrbk1/1b3p2/p5pP/3p3N/R2Pp1R1/2N1P3/1PP2Q2/4K3 b - - 2 26	c8c6 h6h7 g8h8 f2f7	2157			
6Zt59	2kN3r/pp1n2pp/1qn1p3/3pP3/2pP2Pb/2P5/PPQ4P/RNB1K2R w KQ - 1 16	e1e2 c6d4 c3d4 b6d4 c1e3 d4g4	2193			
uWyTa	r4rk1/2p1b1pp/2n5/1p2p3/5B2/5N1P/1P3PP1/R2R2K1 w - - 0 21	f4e5 a8a1 d1a1 f8f3	2176			
eSIH6	8/8/2p5/1b2k3/pB4PP/P2pK3/8/8 b - - 2 44	e5d5 h4h5 c6c5 h5h6	2164			
NyrYu	8/2pk4/p7/1pP5/1P3K2/P7/8/8 b - - 0 46	d7c6 f4e5 c6d7 e5f6 d7e8 f6e6	2153			
7Hfkj	5k2/pp6/3b2qP/3p1n2/3P4/6PQ/PP1B1P2/6K1 b - - 4 34	f5d4 h6h7 g6b1 g1h2	2236			
CTcRG	2r3k1/1p1n1ppp/4P3/1q1p1p2/pP1B4/3P3P/4Q1P1/1R4K1 b - - 0 28	d7f8 e6f7 g8f7 e2e5 f8e6 e5f5	2249			
VqwA6	2r5/6p1/7p/8/2k5/B1pN3P/5PP1/6K1 w - - 5 39	d3c1 c8a8 a3d6 g7g5	2205			
rDgd5	6k1/5p2/6p1/p4p2/8/1P3P2/1PP4p/1K4bR w - - 3 40	c2c4 g6g5 c4c5 g8f8	2188			
zJm6j	3rr1k1/pb3pp1/1p2q2p/2pnB3/2Q5/6P1/PP3PBP/3RR1K1 b - - 5 25	f7f6 e5c3 e6f7 e1e8	2205			
T1g6d	r5k1/2p3pp/3p1p2/2q5/pp1n1Q2/1P5P/P1P2RP1/2KR4 b - - 1 23	d4b3 a2b3 a4b3 f4d4	2241			
NxWd6	r4rk1/1p1nqp1p/2p1b1p1/4P2P/p4P2/1P2P1P1/PKP1Q1B1/3R2NR w - - 0 17	h5g6 a4b3 g6f7 f8f7	2181			
alB6k	8/pp1q1pk1/1n2p1p1/PP1pP3/3P4/2QB2P1/5PK1/8 b - - 0 36	d7c8 c3c5 c8c5 d4c5	2212			
saY33	4rk2/R7/1p2q3/4p3/2Pp3R/1K3PP1/PP4P1/8 b - - 0 37	e8e7 h4h8 f8g7 h8e8 e6c4 b3c4	2186			
apzvG	8/7k/P7/4Kp2/2B5/1P3r2/3rp3/4R3 b - - 1 61	f3f1 e1f1 e2f1r c4f1 d2b2 f1c4	2224			
yJ5Ra	1r2k2r/p2nPpb1/6p1/2pP3p/2P2B2/qP3P2/P2Q2PP/2K2RNR w k - 1 19	c1b1 b8b3 a2b3 a3b3 b1c1 b3c4 c1d1 c4f1	2201			
opxkt	r5k1/2r2pp1/PQN3p1/8/3P4/7P/q4PP1/5RK1 b - - 8 38	a8c8 c6a7 c7a7 b6a7	2161			
4YFdM	8/pp6/2Pk3p/5pp1/P2K4/4P2P/5PP1/8 b - - 0 33	b7c6 g2g4 f5g4 h3g4	2158			
1d6yX	6k1/pp3q2/2p2r1p/2nP2p1/8/P6Q/1P4PP/2R2BK1 b - - 0 33	c6d5 h3c8 f7f8 c8f8 g8f8 c1c5	2176			
jySRB	8/8/4k1p1/p1p1Ppp1/P1PPp3/4K1PP/8/8 w - - 0 37	g3g4 c5d4 e3d4 e4e3 d4e3 e6e5	2216			
jHcK7	r2qr1k1/ppp2Qb1/8/4N3/1P1P1p2/2P4P/P4PP1/4R1K1 b - - 4 27	g8h8 e5g6 h8h7 g6e7 e8e7 e1e7	2192			
Zn1Wr	8/q4p1k/p3pn2/2P1Qpb1/1P3N2/6PP/PB1r2BK/8 b - - 7 34	a7b7 e5c3 d2b2 c3b2	2205			
PdcP1	8/8/p5N1/1p3p2/1P3K1p/7k/8/8 w - - 0 49	g6h4 h3h4 f4f5 h4g3 f5e4 g3f2	2196			
UdWmQ	r1r3k1/p2n2p1/1ppb2p1/6P1/3Pp3/1PQ1B3/q1P2P2/2K3RR b - - 0 23	c6c5 c3c4 g8f8 c4e6 d6h2 h1h2	2246			
yn1VS	4r2k/p3bqpp/3p1n2/2pP1Q2/1r3N1B/5P2/P3P2P/2R3RK w - - 3 29	f4e6 b4h4 g1g7 f7h5	2223			
BWOp8	1r1q1rk1/1b3n1p/p2PR1p1/2p2p2/P4P2/1PB4P/2Q3P1/4R1K1 b - - 0 24	f7d6 e1d1 d6e4 d1d8	2224			
